0 40.00 4.12
1 65.00 4.87
2 60.00 3.72
3 72.00 3.24
4 109.27 3.92
5 125.44 3.34
6 181.71 3.81
7 218.33 3.43
8 304.67 3.73
9 376.94 3.49
10 513.63 3.68
11 647.62 3.53
12 869.04 3.65
13 1109.21 3.55
14 1473.84 3.63
15 1896.06 3.57
16 2503.37 3.62
17 3236.98 3.58
18 4256.27 3.61
19 5521.72 3.58
20 7241.25 3.61
21 9414.16 3.59
22 12324.76 3.60
23 16045.09 3.59
24 20982.65 3.60
25 27340.62 3.59
26 35728.74 3.60
27 46581.53 3.59
28 60844.85 3.60
29 79356.03 3.59
30 103624.25 3.60
31 135182.60 3.59
32 176489.66 3.60
33 230274.23 3.59
34 300600.87 3.60
35 392246.75 3.60
36 511999.66 3.60
37 668138.59 3.60
38 872076.47 3.60
39 1138071.05 3.60
40 1485398.53 3.60
41 1938515.89 3.60
42 2530076.70 3.60
43 3301927.44 3.60
44 4309489.75 3.60
45 5624248.57 3.60
46 7340387.12 3.60
47 9579894.51 3.60
48 12502955.57 3.60
49 16317606.51 3.60
50 21296429.94 3.60
51 27794052.19 3.60
52 36274478.59 3.60
53 47342051.83 3.60
54 61786801.73 3.60
55 80638446.50 3.60
56 105242306.68 3.60
57 137352681.74 3.60
58 179260692.41 3.60
59 233954864.14 3.60
60 305337274.75 3.60
61 398498764.57 3.60
62 520085336.15 3.60
63 678768776.95 3.60
64 885868810.31 3.60
65 1156156750.92 3.60
66 1508913087.87 3.60
67 1969298601.77 3.60
68 2570153413.68 3.60
69 3354334890.05 3.60
70 4377779408.30 3.60
71 5713487249.56 3.60
72 7456734911.80 3.60
73 9731865609.23 3.60
74 12701164362.66 3.60
75 16576427624.44 3.60
76 21634076920.92 3.60
77 28234869155.29 3.60
78 36849636126.26 3.60
79 48092861321.76 3.60
80 62766518272.57 3.60
81 81917266732.39 3.60
82 106911118628.15 3.60
83 139530865913.33 3.60
84 182103255158.22 3.60
85 237664943067.87 3.60
86 310179109302.11 3.60
87 404818136676.73 3.60
88 528332564868.79 3.60
89 689532590031.75 3.60
90 899916502335.27 3.60
91 1174490838193.69 3.60
92 1532840799716.67 3.60
93 2000527239525.35 3.60
94 2610909913662.35 3.60
95 3407526994460.95 3.60
96 4447200634783.16 3.60
97 5804090035973.56 3.60
98 7574981190661.76 3.60
99 9886190542225.70 3.60
100 12902575069584.80 3.60
0 100.00 5.78
1 108.90 4.75
2 28.71 3.10
3 10.53 1.15
4 20.90 3.84
0 100.00 5.78
1 108.90 4.75
2 28.71 3.10
3 10.53 1.15
4 20.90 3.84
5 6.82 1.69
6 8.08 2.93
7 4.41 2.29
8 3.44 2.57
9 2.30 2.47
10 1.61 2.49
11 1.13 2.50
12 0.78 2.49
13 0.54 2.49
14 0.38 2.49
15 0.26 2.49
16 0.18 2.49
17 0.13 2.49
18 0.09 2.49
19 0.06 2.49
20 0.04 2.49
0 100.00 5.78
1 108.90 4.75
2 28.71 3.10
3 10.53 1.15
4 20.90 3.84
5 6.82 1.69
6 8.08 2.93
7 4.41 2.29
8 3.44 2.57
9 2.30 2.47
10 1.61 2.49
11 1.13 2.50
12 0.78 2.49
13 0.54 2.49
14 0.38 2.49
15 0.26 2.49
16 0.18 2.49
17 0.13 2.49
18 0.09 2.49
19 0.06 2.49
20 0.04 2.49
